,optimizer,task,iteration,mean_rank,lb,ub,best_y
113,CoCaBO,schwefel,113,,1935.896632326891,2986.526392252238,2449.631964573361
114,CoCaBO,schwefel,114,,1902.7343424838962,3007.5018630842987,2449.631964573361
115,CoCaBO,schwefel,115,,1938.6048056813506,2975.4030181283065,2444.5222281858587
116,CoCaBO,schwefel,116,,1922.6181365476593,2975.0584654189147,2444.5222281858587
117,CoCaBO,schwefel,117,,1923.5284195632382,2967.4915234260075,2444.5222281858587
118,CoCaBO,schwefel,118,,1949.3265508807594,2997.899326834588,2433.095293743307
119,CoCaBO,schwefel,119,,1930.6201406776113,2956.6791150126887,2433.095293743307
120,CoCaBO,schwefel,120,,1915.2859461772573,2988.569370954917,2433.095293743307
121,CoCaBO,schwefel,121,,1917.7045004277081,2948.229218024276,2433.095293743307
122,CoCaBO,schwefel,122,,1896.6572292179371,2968.2324686860516,2433.095293743307
123,CoCaBO,schwefel,123,,1936.2153725440928,2976.1876896419094,2433.095293743307
124,CoCaBO,schwefel,124,,1923.1520223468733,2908.4997099635607,2421.2321340498474
125,CoCaBO,schwefel,125,,1938.292449564942,2946.7059566783814,2421.2321340498474
126,CoCaBO,schwefel,126,,1910.9584616096402,2954.17206258307,2421.2321340498474
127,CoCaBO,schwefel,127,,1937.3130975147735,3000.4966323810963,2421.2321340498474
128,CoCaBO,schwefel,128,,1864.2353299876877,2943.953216440396,2421.2321340498474
129,CoCaBO,schwefel,129,,1906.463665759251,2977.900711449395,2421.2321340498474
130,CoCaBO,schwefel,130,,1869.323482612622,2905.2856026811273,2409.5299906342875
131,CoCaBO,schwefel,131,,1860.5173153331002,2940.111268052116,2409.5299906342875
132,CoCaBO,schwefel,132,,1882.1567715828487,2995.8314742859893,2409.5299906342875
133,CoCaBO,schwefel,133,,1915.3163290818882,2941.148195387335,2409.5299906342875
134,CoCaBO,schwefel,134,,1920.7014009044635,2907.39119612464,2409.5299906342875
135,CoCaBO,schwefel,135,,1921.8345397534758,2941.00787527613,2409.5299906342875
136,CoCaBO,schwefel,136,,1871.881231221075,2949.744233832397,2409.5299906342875
137,CoCaBO,schwefel,137,,1915.3423238061116,2942.569911167591,2409.5299906342875
138,CoCaBO,schwefel,138,,1910.9142535325977,2924.5999648888055,2409.5299906342875
139,CoCaBO,schwefel,139,,1905.5405846500237,2936.159781956568,2409.5299906342875
140,CoCaBO,schwefel,140,,1891.4004507343047,2906.6909178197957,2409.5299906342875
141,CoCaBO,schwefel,141,,1929.0264194890378,2929.4157345634103,2409.408435512471
142,CoCaBO,schwefel,142,,1919.8569599551636,2928.052723690535,2409.408435512471
143,CoCaBO,schwefel,143,,1889.0724401623156,2981.2519524213476,2409.408435512471
144,CoCaBO,schwefel,144,,1929.4908935924373,2918.97805643015,2409.408435512471
145,CoCaBO,schwefel,145,,1914.7590203726945,2942.5937382784227,2409.408435512471
146,CoCaBO,schwefel,146,,1905.81847101124,2929.72526748425,2409.408435512471
147,CoCaBO,schwefel,147,,1906.990111252686,2924.7590446181507,2405.7693335194303
148,CoCaBO,schwefel,148,,1850.5836927835428,2932.785934199607,2399.852951327608
149,CoCaBO,schwefel,149,,1881.9148815917533,2894.3690986053375,2399.852951327608
150,CoCaBO,schwefel,150,,1901.3001678277296,2908.241975461854,2399.852951327608
151,CoCaBO,schwefel,151,,1906.1827355692749,2893.5247149128268,2399.852951327608
152,CoCaBO,schwefel,152,,1891.3800273591644,2921.948488333838,2399.852951327608
153,CoCaBO,schwefel,153,,1920.231805522255,2945.063980508019,2393.2708706190106
154,CoCaBO,schwefel,154,,1890.699899189628,2878.9137937791957,2393.2708706190106
155,CoCaBO,schwefel,155,,1880.7033423282005,2889.9651049243753,2390.7963175004816
156,CoCaBO,schwefel,156,,1876.2353663337794,2874.4569256402774,2390.7963175004816
157,CoCaBO,schwefel,157,,1873.229438092207,2903.2151650671344,2390.7963175004816
158,CoCaBO,schwefel,158,,1913.458491104466,2891.7654529585775,2388.100011666048
159,CoCaBO,schwefel,159,,1846.5707532494455,2911.9279700371976,2388.100011666048
160,CoCaBO,schwefel,160,,1889.6539676577506,2908.9458053714543,2388.100011666048
161,CoCaBO,schwefel,161,,1874.8019564440792,2931.36780359438,2388.100011666048
162,CoCaBO,schwefel,162,,1873.8462700543805,2887.520131740242,2388.100011666048
163,CoCaBO,schwefel,163,,1889.6644700337033,2953.114349539649,2388.100011666048
164,CoCaBO,schwefel,164,,1843.0097822724588,2888.290520007122,2388.100011666048
165,CoCaBO,schwefel,165,,1911.2396187275915,2886.0423876691357,2388.100011666048
166,CoCaBO,schwefel,166,,1895.8287172850235,2927.6305892227438,2388.100011666048
167,CoCaBO,schwefel,167,,1916.6433951608194,2899.7705003961737,2388.100011666048
168,CoCaBO,schwefel,168,,1918.72830303884,2880.709886481729,2388.100011666048
169,CoCaBO,schwefel,169,,1859.4646402862213,2915.474708103372,2388.100011666048
170,CoCaBO,schwefel,170,,1890.0621242985237,2884.081425579025,2388.100011666048
171,CoCaBO,schwefel,171,,1857.3814503458927,2883.5144040836094,2388.100011666048
172,CoCaBO,schwefel,172,,1866.1907002063883,2908.987885892102,2388.100011666048
173,CoCaBO,schwefel,173,,1898.0301774128534,2948.835022352581,2388.100011666048
174,CoCaBO,schwefel,174,,1912.129770406886,2874.519154165086,2388.100011666048
175,CoCaBO,schwefel,175,,1894.1945483429745,2924.353383600575,2388.100011666048
176,CoCaBO,schwefel,176,,1867.5187655148663,2929.955120114384,2388.100011666048
177,CoCaBO,schwefel,177,,1862.6075429411453,2896.6460516884235,2388.100011666048
178,CoCaBO,schwefel,178,,1876.8353049724199,2909.871735134304,2388.100011666048
179,CoCaBO,schwefel,179,,1905.4311559714588,2919.613549891062,2388.100011666048
180,CoCaBO,schwefel,180,,1878.7273118874589,2918.0153890285865,2388.100011666048
181,CoCaBO,schwefel,181,,1898.539410231235,2881.7506665411474,2388.100011666048
182,CoCaBO,schwefel,182,,1848.7327182577728,2875.1559164753417,2388.100011666048
183,CoCaBO,schwefel,183,,1882.7404599253296,2895.5448212494,2388.100011666048
184,CoCaBO,schwefel,184,,1896.5315639443704,2894.54515441082,2388.100011666048
185,CoCaBO,schwefel,185,,1890.5855889424085,2898.538381582626,2388.100011666048
186,CoCaBO,schwefel,186,,1883.7975667494443,2940.1056189945743,2388.100011666048
187,CoCaBO,schwefel,187,,1881.238725758207,2915.1292472523933,2388.100011666048
188,CoCaBO,schwefel,188,,1882.8650521483119,2938.10413330039,2388.100011666048
189,CoCaBO,schwefel,189,,1876.5854426432327,2926.522716507052,2388.100011666048
190,CoCaBO,schwefel,190,,1869.4898711578726,2939.8227538716865,2388.100011666048
191,CoCaBO,schwefel,191,,1923.7132147683806,2900.1125248734998,2388.100011666048
192,CoCaBO,schwefel,192,,1923.7205599539773,2919.0213711682577,2388.100011666048
193,CoCaBO,schwefel,193,,1876.2546329702875,2919.5549199995817,2388.100011666048
194,CoCaBO,schwefel,194,,1909.5310242290946,2899.301204132824,2385.046545119609
195,CoCaBO,schwefel,195,,1865.1497613388415,2941.3878130923745,2385.046545119609
196,CoCaBO,schwefel,196,,1870.3975528588812,2910.13931484325,2385.046545119609
197,CoCaBO,schwefel,197,,1904.4564156162462,2892.762105337842,2385.046545119609
198,CoCaBO,schwefel,198,,1877.440018257421,2947.9402103623725,2385.046545119609
199,CoCaBO,schwefel,199,,1887.6539188096115,2904.3344880187506,2384.63173937395
200,CoCaBO,schwefel,200,,1886.7925151869863,2921.3026428330013,2384.63173937395
0,Casmopolitan,schwefel,0,,2417.632112337794,3690.2293617080873,3026.751280655623
1,Casmopolitan,schwefel,1,,2379.1994553334607,3529.3809797128533,2937.9875094622466
2,Casmopolitan,schwefel,2,,2319.383098326669,3458.706370817203,2882.360853716912
3,Casmopolitan,schwefel,3,,2265.529559818302,3441.7985417188443,2862.138559334138
4,Casmopolitan,schwefel,4,,2278.1654413311326,3469.0556884318185,2859.401743205074
5,Casmopolitan,schwefel,5,,2287.0424859272925,3416.285642319481,2839.430055234258
6,Casmopolitan,schwefel,6,,2237.2281286142884,3407.2470444760484,2820.0465302776097
7,Casmopolitan,schwefel,7,,2287.7428550747895,3454.831278861239,2808.4870101136175
8,Casmopolitan,schwefel,8,,2174.9150750555755,3403.7651055514493,2772.3631388638164
9,Casmopolitan,schwefel,9,,2133.287426768059,3331.3700014243923,2753.3080049930813
10,Casmopolitan,schwefel,10,,2155.979701801266,3329.7423313368204,2722.252159213626
11,Casmopolitan,schwefel,11,,2098.4849288801574,3347.6067827363404,2722.252159213626
12,Casmopolitan,schwefel,12,,2110.7291599298696,3316.5184985929764,2697.6141002027643
13,Casmopolitan,schwefel,13,,2104.110389306406,3260.975416256338,2667.501047814747
14,Casmopolitan,schwefel,14,,2066.8000709723524,3274.4305281478296,2655.8947205906375
15,Casmopolitan,schwefel,15,,2036.6323182396147,3206.1127966679896,2634.906139255354
16,Casmopolitan,schwefel,16,,2041.2567104302796,3220.8061928217967,2605.9425657529196
17,Casmopolitan,schwefel,17,,2039.4693476154264,3212.3408395296865,2596.311045876126
18,Casmopolitan,schwefel,18,,1976.368132326581,3154.9755366563936,2582.192989794595
19,Casmopolitan,schwefel,19,,2009.646161510838,3169.2202957376367,2572.676993013274
20,Casmopolitan,schwefel,20,,1985.742688183418,3117.7748219281934,2544.4716339987976
21,Casmopolitan,schwefel,21,,1985.1738018510475,3122.48290289266,2528.858678980692
22,Casmopolitan,schwefel,22,,1954.1055300200546,3102.499873287405,2519.3224121454987
23,Casmopolitan,schwefel,23,,1965.1230150658332,3076.848849853363,2518.7475236098826
24,Casmopolitan,schwefel,24,,1968.2576536810363,3014.643666695512,2494.173756581432
25,Casmopolitan,schwefel,25,,1973.8160211839424,2952.065081757029,2444.1929479553773
26,Casmopolitan,schwefel,26,,1908.5748771534434,2917.470702990451,2442.7735307915314
27,Casmopolitan,schwefel,27,,1869.2508479131902,2949.3897526680794,2431.138928411514
28,Casmopolitan,schwefel,28,,1903.046647963632,2941.5263875998426,2430.3479840205723
29,Casmopolitan,schwefel,29,,1881.3902298923526,2963.1285759887583,2420.998896140353
30,Casmopolitan,schwefel,30,,1910.3771343288895,2941.1020351525312,2420.998896140353
31,Casmopolitan,schwefel,31,,1899.7364589591534,2964.279321038888,2414.299763004537
32,Casmopolitan,schwefel,32,,1864.3214134021036,2956.6335375238727,2397.0908453286083
33,Casmopolitan,schwefel,33,,1881.0234449210707,2938.895726719066,2397.0908453286083
34,Casmopolitan,schwefel,34,,1865.7229587700697,2900.0350212325516,2393.202516315504
35,Casmopolitan,schwefel,35,,1885.4560654134675,2954.5903093415095,2393.202516315504
36,Casmopolitan,schwefel,36,,1867.8684393171927,2904.0859759040363,2393.1014206382342
37,Casmopolitan,schwefel,37,,1840.3728315890176,2929.8988631810475,2391.3140323930425
38,Casmopolitan,schwefel,38,,1895.2654667089976,2860.116572516226,2373.70865896041
39,Casmopolitan,schwefel,39,,1831.847536497563,2877.4264453160085,2355.561438587109
40,Casmopolitan,schwefel,40,,1828.6335686889008,2876.501488315302,2343.450440262057
41,Casmopolitan,schwefel,41,,1777.0434601039476,2884.6897458814824,2334.824420254244
42,Casmopolitan,schwefel,42,,1796.5451796276122,2841.059901686981,2318.5938151374316
43,Casmopolitan,schwefel,43,,1791.3713939821398,2885.270547383223,2318.5938151374316
44,Casmopolitan,schwefel,44,,1797.79616954488,2818.9008048235273,2309.9797253399383
45,Casmopolitan,schwefel,45,,1767.6588067091307,2842.632708821463,2307.704409949579
46,Casmopolitan,schwefel,46,,1798.8529642041415,2833.309469178707,2298.5001446481524
47,Casmopolitan,schwefel,47,,1796.282930961322,2844.782652851841,2283.3346084984123
48,Casmopolitan,schwefel,48,,1732.840789109264,2785.4622518845745,2280.2050211586125
49,Casmopolitan,schwefel,49,,1783.89798649044,2789.236759467018,2275.8227424612096
50,Casmopolitan,schwefel,50,,1771.9048229729383,2775.381446677826,2270.23862570515
51,Casmopolitan,schwefel,51,,1755.4945333837466,2790.5407898886956,2256.577544593972
52,Casmopolitan,schwefel,52,,1716.276964970534,2783.078848056459,2252.1554066218087
53,Casmopolitan,schwefel,53,,1760.9563871630035,2784.1322113561637,2251.6987288748937
54,Casmopolitan,schwefel,54,,1718.5898318691309,2761.8145195968773,2251.6987288748937
55,Casmopolitan,schwefel,55,,1747.8840614094602,2768.8388403027648,2249.5187765556684
56,Casmopolitan,schwefel,56,,1743.8400526004007,2750.8766092257797,2249.5187765556684
57,Casmopolitan,schwefel,57,,1751.0475467939175,2761.385117232566,2247.194433729492
58,Casmopolitan,schwefel,58,,1715.315336030346,2731.338561806962,2232.3784629191982
59,Casmopolitan,schwefel,59,,1705.6154245403845,2728.73936206585,2220.60296802114
60,Casmopolitan,schwefel,60,,1731.753971977817,2730.675473373788,2215.4571501378127
61,Casmopolitan,schwefel,61,,1710.133825515586,2724.5343044715064,2212.1405248000706
62,Casmopolitan,schwefel,62,,1693.8856184912697,2737.1381931706987,2209.28114798957
63,Casmopolitan,schwefel,63,,1713.5177618780915,2708.5842699043747,2209.28114798957
64,Casmopolitan,schwefel,64,,1699.913475049044,2731.9619508809924,2209.28114798957
65,Casmopolitan,schwefel,65,,1705.8068684435195,2682.345163150811,2209.28114798957
66,Casmopolitan,schwefel,66,,1728.1125861244711,2727.30764527234,2209.28114798957
67,Casmopolitan,schwefel,67,,1720.7376788536988,2695.4030263788654,2197.2188754585395
68,Casmopolitan,schwefel,68,,1724.7093962603492,2655.2577968199885,2186.2968260969064
69,Casmopolitan,schwefel,69,,1708.1271775394023,2676.8886123451507,2184.0418555629117
70,Casmopolitan,schwefel,70,,1708.9833273754011,2659.737177219201,2184.0418555629117
71,Casmopolitan,schwefel,71,,1683.6526320798864,2704.050068650366,2181.545307959343
72,Casmopolitan,schwefel,72,,1712.9316722819665,2669.777575925212,2181.545307959343
73,Casmopolitan,schwefel,73,,1693.6010229135102,2674.091951307062,2181.405209200719
74,Casmopolitan,schwefel,74,,1686.3333826669216,2722.2388460113903,2173.3033390833216
75,Casmopolitan,schwefel,75,,1669.5449216658876,2709.80141679133,2173.3033390833216
76,Casmopolitan,schwefel,76,,1688.0428402092327,2711.2254268367788,2173.3033390833216
77,Casmopolitan,schwefel,77,,1696.5669980373914,2685.674590370258,2161.7423014879987
78,Casmopolitan,schwefel,78,,1677.9131401043899,2702.649007124603,2161.7423014879987
79,Casmopolitan,schwefel,79,,1656.8856482846365,2636.0452691839473,2161.1953241177457
80,Casmopolitan,schwefel,80,,1652.3117729183878,2661.063659207409,2155.5530223298124
81,Casmopolitan,schwefel,81,,1666.785906212994,2642.5801356838842,2146.454951844214
82,Casmopolitan,schwefel,82,,1653.4005771997236,2624.749161912279,2146.454951844214
83,Casmopolitan,schwefel,83,,1653.8033636481248,2641.8674434254453,2143.847047452234
84,Casmopolitan,schwefel,84,,1659.3235570892784,2641.7861475429686,2134.911554441394
85,Casmopolitan,schwefel,85,,1646.1915376206946,2641.7426244211742,2129.7874558038848
86,Casmopolitan,schwefel,86,,1658.4833347559409,2583.2491333456105,2121.8560431398355
87,Casmopolitan,schwefel,87,,1607.0431983519356,2622.266805296463,2116.952116880484
88,Casmopolitan,schwefel,88,,1615.5816492225697,2617.488181305229,2110.715428526298
89,Casmopolitan,schwefel,89,,1627.290902185092,2593.8194698742036,2107.3639150002527
90,Casmopolitan,schwefel,90,,1621.2219260194627,2570.7355634111705,2084.765738061629
91,Casmopolitan,schwefel,91,,1615.7231054245124,2572.723559320339,2084.765738061629
92,Casmopolitan,schwefel,92,,1571.003990978425,2582.2140548278103,2082.3767128748063
93,Casmopolitan,schwefel,93,,1614.1176224597414,2553.163848370701,2082.2098923663884
94,Casmopolitan,schwefel,94,,1605.2103569945646,2547.144884968156,2075.0606455838274
95,Casmopolitan,schwefel,95,,1596.8989288006492,2573.6082423167163,2073.7546667904753
96,Casmopolitan,schwefel,96,,1586.6916799228266,2573.6553705201873,2064.645222987117
97,Casmopolitan,schwefel,97,,1601.1812212059492,2575.3072417682906,2064.645222987117
98,Casmopolitan,schwefel,98,,1605.5925742299369,2525.485013214535,2063.759122529177
99,Casmopolitan,schwefel,99,,1572.93628346472,2560.7884513233425,2061.558918385196
100,Casmopolitan,schwefel,100,,1590.281502114571,2588.474978958337,2061.558918385196
101,Casmopolitan,schwefel,101,,1594.4570463922855,2539.0156998290427,2061.558918385196
102,Casmopolitan,schwefel,102,,1588.5188196843594,2539.6021718349866,2061.558918385196
103,Casmopolitan,schwefel,103,,1594.635440622672,2573.5988091737695,2061.558918385196
104,Casmopolitan,schwefel,104,,1602.8229727681328,2522.088216174158,2061.558918385196
105,Casmopolitan,schwefel,105,,1580.1576880864454,2517.4982816104316,2061.558918385196
106,Casmopolitan,schwefel,106,,1611.6860388907758,2518.2864218311215,2061.558918385196
107,Casmopolitan,schwefel,107,,1583.103077746781,2542.1993323419792,2061.558918385196
108,Casmopolitan,schwefel,108,,1570.1034211918893,2575.701836488405,2061.558918385196
109,Casmopolitan,schwefel,109,,1611.3816293958687,2544.444716766128,2061.558918385196
110,Casmopolitan,schwefel,110,,1599.1282889717927,2549.9513482904927,2061.4131806914056
111,Casmopolitan,schwefel,111,,1629.6358279893605,2562.5633044414017,2061.4127954696455
112,Casmopolitan,schwefel,112,,1569.8391650296617,2533.9480576993833,2061.4127954696455
113,Casmopolitan,schwefel,113,,1602.7921635940388,2540.895503859028,2061.4127954696455
114,Casmopolitan,schwefel,114,,1592.8669642689438,2572.8516070262667,2060.6346546770924
115,Casmopolitan,schwefel,115,,1611.0454498676168,2544.2225007775623,2060.6346546770924
116,Casmopolitan,schwefel,116,,1606.5363734383277,2521.0397404436876,2060.567700439466
117,Casmopolitan,schwefel,117,,1606.3605460306937,2535.1733199489054,2060.5676923105
118,Casmopolitan,schwefel,118,,1577.7323279813445,2519.575152817382,2053.454332418028
119,Casmopolitan,schwefel,119,,1581.6669724990118,2533.1908212188396,2053.454332418028
120,Casmopolitan,schwefel,120,,1542.4225461373117,2550.108911410808,2053.454332418028
