,optimizer,task,iteration,difference,lb,ub
194,PFN-CoCaBO,schwefel,194,287.99780418599755,176.6639549334964,401.6328955003333
195,PFN-CoCaBO,schwefel,195,287.99780418599755,184.81082744392637,393.00676021565073
196,PFN-CoCaBO,schwefel,196,287.99780418599755,188.451821535042,396.4438906672235
197,PFN-CoCaBO,schwefel,197,289.67710109153205,177.8133013117934,401.823050252652
198,PFN-CoCaBO,schwefel,198,289.67710109153205,189.12770923263096,401.8861579607294
199,PFN-CoCaBO,schwefel,199,289.2622953458725,191.76110097055897,393.06212516527114
200,PFN-CoCaBO,schwefel,200,289.2622953458725,178.93518406606873,399.73214546468097
0,PFN-Casmopolitan,schwefel,0,0.0,0.0,0.0
1,PFN-Casmopolitan,schwefel,1,17.93505956662379,-54.71669169753627,91.39734378759567
2,PFN-Casmopolitan,schwefel,2,4.884005669151509,-72.79681403718489,88.44816549848136
3,PFN-Casmopolitan,schwefel,3,4.941871273933199,-72.25613234062062,89.17634016676158
4,PFN-Casmopolitan,schwefel,4,40.60217506796609,-58.15796572755887,146.3456430405423
5,PFN-Casmopolitan,schwefel,5,23.25301476768307,-76.02008741276846,123.67202380747054
6,PFN-Casmopolitan,schwefel,6,33.28376025099268,-67.76226248633262,136.58150286965147
7,PFN-Casmopolitan,schwefel,7,55.12776909706098,-55.47252830474519,175.6168073719485
8,PFN-Casmopolitan,schwefel,8,36.807749396099595,-78.92094801736081,147.17478443304307
9,PFN-Casmopolitan,schwefel,9,46.40588269023212,-71.85216442884993,166.84052925707547
10,PFN-Casmopolitan,schwefel,10,32.4375116189445,-95.5540913406198,157.24360398378138
11,PFN-Casmopolitan,schwefel,11,71.50171060918173,-56.91765419552416,197.6647367252987
12,PFN-Casmopolitan,schwefel,12,75.73488642862131,-45.318753010204944,205.02083771135153
13,PFN-Casmopolitan,schwefel,13,54.333329698918234,-70.81906038318805,196.79820067534231
14,PFN-Casmopolitan,schwefel,14,42.72700247480911,-83.38943951562729,177.098361419862
15,PFN-Casmopolitan,schwefel,15,35.95168534330484,-91.0366713189638,159.9817820760617
16,PFN-Casmopolitan,schwefel,16,18.071621030787206,-86.87275431042755,130.50232661899992
17,PFN-Casmopolitan,schwefel,17,36.532737989672526,-67.80308477576021,150.2249184080323
18,PFN-Casmopolitan,schwefel,18,25.22131284608189,-83.04063963529987,145.66957985875771
19,PFN-Casmopolitan,schwefel,19,31.94715817212422,-80.17828270679067,145.31651861433588
20,PFN-Casmopolitan,schwefel,20,17.804832425510394,-83.5494287072264,116.81718593470498
21,PFN-Casmopolitan,schwefel,21,38.50868707132916,-82.0371662320996,155.06728002706464
22,PFN-Casmopolitan,schwefel,22,30.096356571743748,-78.68078866340419,145.82713546599794
23,PFN-Casmopolitan,schwefel,23,46.49595648503455,-64.54923039682507,159.05140656612667
24,PFN-Casmopolitan,schwefel,24,29.572082125111304,-76.8027929969121,133.05198058709698
25,PFN-Casmopolitan,schwefel,25,-18.54814865504142,-117.42253320911284,72.9432778508091
26,PFN-Casmopolitan,schwefel,26,-6.763633171007454,-100.66467393491673,79.06788811096372
27,PFN-Casmopolitan,schwefel,27,0.24792436555990585,-85.64272234931032,103.1498528905139
28,PFN-Casmopolitan,schwefel,28,5.839517400767026,-92.19301861978711,114.66806635999356
29,PFN-Casmopolitan,schwefel,29,2.1180986356751417,-104.30701744725954,113.10938412593904
30,PFN-Casmopolitan,schwefel,30,8.396452770272594,-108.18129195362268,113.0483539279378
31,PFN-Casmopolitan,schwefel,31,12.073664042347566,-89.67197521822956,123.36089949976011
32,PFN-Casmopolitan,schwefel,32,-0.159111455054898,-88.51832513583268,94.49545586674718
33,PFN-Casmopolitan,schwefel,33,1.5794082491960257,-91.76063257722086,95.74171890085826
34,PFN-Casmopolitan,schwefel,34,6.416366490570721,-89.0738063141322,107.72475914564278
35,PFN-Casmopolitan,schwefel,35,6.416366490570721,-91.3318860413446,108.55745142687046
36,PFN-Casmopolitan,schwefel,36,6.8866576681548395,-92.56664853452013,109.61918104258696
37,PFN-Casmopolitan,schwefel,37,5.099269422962705,-96.24126065539834,102.05480478603783
38,PFN-Casmopolitan,schwefel,38,3.304511341304578,-85.95060256867502,111.7695286726148
39,PFN-Casmopolitan,schwefel,39,-6.75785692839651,-118.78344736972655,104.61285440847358
40,PFN-Casmopolitan,schwefel,40,-1.3573538834753152,-112.81540550297068,112.35706709897981
41,PFN-Casmopolitan,schwefel,41,-3.270512521124317,-110.53826760148311,109.3256866774235
42,PFN-Casmopolitan,schwefel,42,-18.76924881950076,-121.62028482353209,88.39288073147294
43,PFN-Casmopolitan,schwefel,43,-0.4575884372683523,-96.639478026156,93.66241383851002
44,PFN-Casmopolitan,schwefel,44,-2.1326210813661817,-95.69559602494378,99.52896649500398
45,PFN-Casmopolitan,schwefel,45,-4.393812029905821,-99.65589653651949,88.93949900056141
46,PFN-Casmopolitan,schwefel,46,-13.598077331332615,-116.7022455878572,76.82761247823528
47,PFN-Casmopolitan,schwefel,47,-28.76361348107284,-127.862533115564,70.08878393208407
48,PFN-Casmopolitan,schwefel,48,-25.637325846425615,-129.88118310579915,78.8951426674195
49,PFN-Casmopolitan,schwefel,49,-30.019604543828713,-139.65402231252816,69.80870242827558
50,PFN-Casmopolitan,schwefel,50,-33.702755630723885,-139.35689782319525,62.705708120562356
51,PFN-Casmopolitan,schwefel,51,-47.363836741902105,-146.70045732021168,52.28989186022564
52,PFN-Casmopolitan,schwefel,52,-50.42239489530584,-147.00868530930953,38.57187920781534
53,PFN-Casmopolitan,schwefel,53,-45.67967497474565,-146.96566823257055,54.37954431332896
54,PFN-Casmopolitan,schwefel,54,-38.98082381472353,-136.92334018554996,58.317350194665565
55,PFN-Casmopolitan,schwefel,55,-13.660041731246539,-112.25698411656526,76.0400082540749
56,PFN-Casmopolitan,schwefel,56,-9.48256223151908,-118.63187704430628,91.9776409095624
57,PFN-Casmopolitan,schwefel,57,-11.774390974558973,-110.82880701931059,83.13326700938133
58,PFN-Casmopolitan,schwefel,58,-20.316222685432475,-117.33194264699601,63.36763430501343
59,PFN-Casmopolitan,schwefel,59,-32.09171758349055,-132.3751220684168,55.65119096670174
60,PFN-Casmopolitan,schwefel,60,-37.237535466817924,-135.7160034924053,54.76728702281102
61,PFN-Casmopolitan,schwefel,61,-40.55416080456029,-131.41771496964222,46.68902110214748
62,PFN-Casmopolitan,schwefel,62,-37.92740038820561,-133.3222365898696,54.95727398157451
63,PFN-Casmopolitan,schwefel,63,-26.21310381789866,-124.0219249637631,62.181031474075034
64,PFN-Casmopolitan,schwefel,64,-21.88757226402904,-117.29759658669741,70.77585447270332
65,PFN-Casmopolitan,schwefel,65,-19.18467325468811,-117.11026618402383,75.19124127828185
66,PFN-Casmopolitan,schwefel,66,-19.18467325468811,-108.54660872655525,74.29526342447468
67,PFN-Casmopolitan,schwefel,67,-27.601746728649307,-132.01662349296186,62.758357097359784
68,PFN-Casmopolitan,schwefel,68,-35.25096732007963,-149.20754346930008,75.52755251676112
69,PFN-Casmopolitan,schwefel,69,-29.88863371827895,-144.7340637843214,73.34091176449938
70,PFN-Casmopolitan,schwefel,70,-20.66545932626433,-149.19792967361246,90.41310156316216
71,PFN-Casmopolitan,schwefel,71,-2.713598128498836,-129.60152039064778,120.74266592164834
72,PFN-Casmopolitan,schwefel,72,-2.713598128498836,-116.519180850807,120.52663854469789
73,PFN-Casmopolitan,schwefel,73,-2.853696887122635,-132.0524584449836,111.29060382053017
74,PFN-Casmopolitan,schwefel,74,-10.016877078785322,-135.03333780178664,96.79007826426852
75,PFN-Casmopolitan,schwefel,75,-10.016877078785322,-119.23358699416744,98.36363641701618
76,PFN-Casmopolitan,schwefel,76,-10.016877078785322,-122.1232991151382,103.58460390669283
77,PFN-Casmopolitan,schwefel,77,-3.1105789363729532,-137.96132620443748,114.71421743070697
78,PFN-Casmopolitan,schwefel,78,-2.6959997950554357,-138.9438157605423,116.97478431080579
79,PFN-Casmopolitan,schwefel,79,-0.24340596567885578,-129.72545937491853,121.70227348715511
80,PFN-Casmopolitan,schwefel,80,-5.8857077536121,-142.3182882993592,124.54610144211154
81,PFN-Casmopolitan,schwefel,81,-10.73076976691098,-147.68458672216627,120.27993601431544
82,PFN-Casmopolitan,schwefel,82,-10.73076976691098,-146.23121078526304,116.09974753538643
83,PFN-Casmopolitan,schwefel,83,-13.338674158891001,-145.48108812985907,120.28704908898543
84,PFN-Casmopolitan,schwefel,84,-22.101769423665033,-149.80703957469765,106.6560829910987
85,PFN-Casmopolitan,schwefel,85,-25.11745941439558,-160.75151659686213,96.92555566369978
86,PFN-Casmopolitan,schwefel,86,-32.891440579405675,-161.3607730927089,96.36842064656358
87,PFN-Casmopolitan,schwefel,87,-33.36136076745939,-158.66217373974177,102.00395911651549
88,PFN-Casmopolitan,schwefel,88,-35.18186629667276,-160.88474448522,84.1958038777343
89,PFN-Casmopolitan,schwefel,89,-38.53337982271841,-169.28520573435412,87.60992995716684
90,PFN-Casmopolitan,schwefel,90,-61.131556761342296,-202.08845358736164,69.2340039116165
91,PFN-Casmopolitan,schwefel,91,-49.461982954298634,-173.3286542239195,70.3964832379512
92,PFN-Casmopolitan,schwefel,92,-51.85100814112143,-171.55256669245128,69.7560920034333
93,PFN-Casmopolitan,schwefel,93,-43.735589547089496,-176.19026885507213,84.65054397731863
94,PFN-Casmopolitan,schwefel,94,-17.36174064309265,-140.97319019919436,100.36114383267333
95,PFN-Casmopolitan,schwefel,95,-6.5397763686862085,-129.5745100283271,112.46263926932791
96,PFN-Casmopolitan,schwefel,96,-15.649220172044405,-139.23399492523208,104.77304937898525
97,PFN-Casmopolitan,schwefel,97,-15.649220172044405,-134.1901064414879,105.08852511931597
98,PFN-Casmopolitan,schwefel,98,-15.956254625189565,-139.5064019743997,94.07928312708614
99,PFN-Casmopolitan,schwefel,99,-14.227313393892178,-139.99837627098717,94.71587742105147
100,PFN-Casmopolitan,schwefel,100,-14.227313393892178,-137.14777281797285,99.45176553481456
101,PFN-Casmopolitan,schwefel,101,-14.227313393892178,-134.10522483330925,107.30710660521102
102,PFN-Casmopolitan,schwefel,102,-14.216426358487537,-130.56906439174676,108.92867591298841
103,PFN-Casmopolitan,schwefel,103,-14.216426358487537,-141.9727358700967,95.19982607067442
104,PFN-Casmopolitan,schwefel,104,-14.216426358487537,-140.04501171153316,109.54522245399646
105,PFN-Casmopolitan,schwefel,105,-5.664797321172652,-136.28455748035913,119.17051765939185
106,PFN-Casmopolitan,schwefel,106,-5.664797321172652,-126.67347468593069,112.0404922912455
107,PFN-Casmopolitan,schwefel,107,11.47632847342082,-108.53787321869873,129.11350588236914
108,PFN-Casmopolitan,schwefel,108,12.899398558712301,-117.64175680007905,134.35259911356118
109,PFN-Casmopolitan,schwefel,109,12.918431261972698,-114.4282319360218,129.85671109027757
110,PFN-Casmopolitan,schwefel,110,12.772693568182179,-113.85432871071308,125.79300380547805
111,PFN-Casmopolitan,schwefel,111,16.915931215638206,-110.47441290291454,139.7501716085134
112,PFN-Casmopolitan,schwefel,112,16.915931215638206,-117.14190809388525,138.7212906741319
113,PFN-Casmopolitan,schwefel,113,16.915931215638206,-113.39067805589274,137.11015441839476
114,PFN-Casmopolitan,schwefel,114,16.168738171189542,-117.62821917801995,138.23658921940714
115,PFN-Casmopolitan,schwefel,115,16.168738171189542,-105.63671016719451,135.5796243657907
116,PFN-Casmopolitan,schwefel,116,17.037726332331463,-113.8198671518229,138.9590508077381
117,PFN-Casmopolitan,schwefel,117,17.03771820336596,-110.90509102015362,150.09281180800247
118,PFN-Casmopolitan,schwefel,118,11.242547004980157,-109.66787756711042,127.96546490641074
119,PFN-Casmopolitan,schwefel,119,11.242547004980157,-118.92757368418948,141.65059168189993
120,PFN-Casmopolitan,schwefel,120,11.2810142112664,-124.53926660476036,130.55921095057397
121,PFN-Casmopolitan,schwefel,121,13.114200693323422,-120.48308900465315,148.32963426322397
122,PFN-Casmopolitan,schwefel,122,16.51283214232551,-110.25464032736195,142.53835276013956
123,PFN-Casmopolitan,schwefel,123,17.941522647163758,-112.29140933898768,141.77705578457315
124,PFN-Casmopolitan,schwefel,124,12.606000541979082,-105.30614707564077,135.0613326460174
125,PFN-Casmopolitan,schwefel,125,-0.0709478989705076,-116.65222405752041,114.73218727917295
126,PFN-Casmopolitan,schwefel,126,0.09851327988389282,-121.73798672872113,128.50442186116555
127,PFN-Casmopolitan,schwefel,127,12.684798036882974,-115.95317064669108,136.68455675255228
128,PFN-Casmopolitan,schwefel,128,11.143764141162933,-124.55239563657425,147.4963528777381
129,PFN-Casmopolitan,schwefel,129,11.15823239537051,-123.16318413391764,138.9989799214158
130,PFN-Casmopolitan,schwefel,130,11.15823239537051,-118.02046972147555,132.72081316507496
131,PFN-Casmopolitan,schwefel,131,10.935940584887884,-115.71405874896847,148.6498085885069
132,PFN-Casmopolitan,schwefel,132,4.055459837038211,-127.21593831436323,127.18556691466335
133,PFN-Casmopolitan,schwefel,133,2.5384961660158223,-126.0274589739865,126.60702553683787
134,PFN-Casmopolitan,schwefel,134,2.5384961660158223,-134.4706756424005,130.10043029255982
135,PFN-Casmopolitan,schwefel,135,1.696966678269814,-120.02738658273805,124.54526605681376
136,PFN-Casmopolitan,schwefel,136,-2.3554407393856973,-128.61694810012892,136.5342263202584
137,PFN-Casmopolitan,schwefel,137,-4.3599336852056,-130.30670211137686,121.37157389172785
138,PFN-Casmopolitan,schwefel,138,-4.3599336852056,-133.4675515355725,123.00584491156548
139,PFN-Casmopolitan,schwefel,139,-9.80573629060055,-129.57560494956854,114.52188773042431
140,PFN-Casmopolitan,schwefel,140,-13.10067544979006,-136.3685788190883,106.55345644911742
141,PFN-Casmopolitan,schwefel,141,-13.778922418353954,-144.99226596798295,110.44579381623804
142,PFN-Casmopolitan,schwefel,142,-17.257571521160322,-140.1069152100128,102.79994429384978
143,PFN-Casmopolitan,schwefel,143,-30.326523573284636,-147.74188964699707,98.47783957276904
144,PFN-Casmopolitan,schwefel,144,-36.43194776937681,-168.21214855681202,91.26369163386285
145,PFN-Casmopolitan,schwefel,145,-36.432078023694956,-150.72864109470277,89.74636495671216
146,PFN-Casmopolitan,schwefel,146,-36.36827170172486,-167.4761938963748,85.76605070456694
147,PFN-Casmopolitan,schwefel,147,-44.03660026961935,-172.0439605917494,84.2074171616351
148,PFN-Casmopolitan,schwefel,148,-41.79296695343172,-156.90114434562582,76.45287579164936
149,PFN-Casmopolitan,schwefel,149,-42.029165872489735,-159.92779676245607,77.78208718436073
150,PFN-Casmopolitan,schwefel,150,-42.029165872489735,-160.68428552620006,78.9909689341991
151,PFN-Casmopolitan,schwefel,151,-40.10309466361386,-164.36830937044724,82.93807446217518
152,PFN-Casmopolitan,schwefel,152,-43.0345375090253,-166.50731665258778,77.73284001061532
153,PFN-Casmopolitan,schwefel,153,-43.0345375090253,-152.80185608502515,82.15105197806879
154,PFN-Casmopolitan,schwefel,154,-47.111100742503886,-172.97300687641865,66.60136079050484
155,PFN-Casmopolitan,schwefel,155,-47.13175240768122,-157.04718767644812,84.66346105039362
156,PFN-Casmopolitan,schwefel,156,-64.23034426225301,-187.64941105056852,53.004342960214494
157,PFN-Casmopolitan,schwefel,157,-62.970868596818356,-182.68402273427097,58.848776987351314
158,PFN-Casmopolitan,schwefel,158,-63.853634409568365,-190.01423454212474,64.29735778512494
159,PFN-Casmopolitan,schwefel,159,-64.62054592886439,-184.05938176281686,68.71315418438142
160,PFN-Casmopolitan,schwefel,160,-63.84671607591907,-188.14823319780692,49.556679699066066
161,PFN-Casmopolitan,schwefel,161,-70.72431618534036,-197.19421323216733,61.275923670352576
162,PFN-Casmopolitan,schwefel,162,-70.72431618534036,-191.74378299728204,52.06480139347607
163,PFN-Casmopolitan,schwefel,163,-70.72431618534036,-190.8159050835639,50.89050537262995
164,PFN-Casmopolitan,schwefel,164,-71.2898646818114,-184.99981697094336,53.22240539492402
165,PFN-Casmopolitan,schwefel,165,-71.29099422578702,-191.49739417192777,58.044303664628366
166,PFN-Casmopolitan,schwefel,166,-71.29099422578702,-193.32792668919015,59.02676837923202
167,PFN-Casmopolitan,schwefel,167,-83.61551124656305,-199.35178277951175,33.78470105378307
168,PFN-Casmopolitan,schwefel,168,-83.61551124656305,-193.42166137314805,38.410630562187244
169,PFN-Casmopolitan,schwefel,169,-83.61551124656305,-204.88724281643746,29.642248484374402
170,PFN-Casmopolitan,schwefel,170,-83.01604453130828,-199.5651956413389,27.97520968004936
171,PFN-Casmopolitan,schwefel,171,-80.56510600803698,-193.17175183663971,42.67247672928183
172,PFN-Casmopolitan,schwefel,172,-73.6539416149764,-194.56032995589086,34.171321340729044
173,PFN-Casmopolitan,schwefel,173,-70.00148449857794,-184.93770897416283,45.16890544663764
174,PFN-Casmopolitan,schwefel,174,-70.00148449857794,-180.81305045360475,33.93761628687604
175,PFN-Casmopolitan,schwefel,175,-70.00148449857794,-184.14185980688308,36.016536055290445
176,PFN-Casmopolitan,schwefel,176,-69.98252918328784,-178.97290564585754,44.754025546593795
177,PFN-Casmopolitan,schwefel,177,-69.98252638457137,-175.4391292867065,47.074510937012185
178,PFN-Casmopolitan,schwefel,178,-56.5031484965202,-156.7573454483124,49.347811577601355
179,PFN-Casmopolitan,schwefel,179,-56.74502999651212,-154.70429725640278,58.0654915202823
180,PFN-Casmopolitan,schwefel,180,-56.74502999651212,-163.12944808029627,48.049525485840235
181,PFN-Casmopolitan,schwefel,181,-54.11727046629436,-157.84360533802277,52.72940775767272
182,PFN-Casmopolitan,schwefel,182,-53.88297150319589,-155.94689418577585,57.117736951209075
183,PFN-Casmopolitan,schwefel,183,-48.09498428219249,-154.0240803647398,76.85364219270991
184,PFN-Casmopolitan,schwefel,184,-48.09451869864777,-157.77151279936228,74.4723092460496
185,PFN-Casmopolitan,schwefel,185,-30.65047012276422,-143.1399389893994,81.93476220280833
186,PFN-Casmopolitan,schwefel,186,-30.65047012276422,-133.154655674218,93.99969862282802
187,PFN-Casmopolitan,schwefel,187,-30.65047012276422,-140.64676921240624,91.54534012127714
188,PFN-Casmopolitan,schwefel,188,-30.65047012276422,-133.00209059261454,82.36872461898146
189,PFN-Casmopolitan,schwefel,189,-30.65047012276422,-139.2986094515013,86.22619344655445
190,PFN-Casmopolitan,schwefel,190,-30.65047012276422,-142.73247898313045,85.58378687314602
191,PFN-Casmopolitan,schwefel,191,-30.65047012276422,-136.9344351017409,98.41420282996654
192,PFN-Casmopolitan,schwefel,192,-29.160418438908398,-139.29123357446196,75.7397960416492
193,PFN-Casmopolitan,schwefel,193,-29.160418438908398,-141.04223882236028,90.02604238573858
194,PFN-Casmopolitan,schwefel,194,-29.160418438908398,-144.68722031296863,84.19041187918381
195,PFN-Casmopolitan,schwefel,195,-29.158004430278083,-141.88895448918893,94.21472904200061
196,PFN-Casmopolitan,schwefel,196,-29.158004430278083,-135.92829781304857,97.91458784711949
197,PFN-Casmopolitan,schwefel,197,-29.158004430278083,-144.00036711107117,90.79595318482262
198,PFN-Casmopolitan,schwefel,198,-29.158004430278083,-134.22361639161863,101.42749736916697
199,PFN-Casmopolitan,schwefel,199,-18.950872138295814,-132.34475803901728,96.79438624197087
200,PFN-Casmopolitan,schwefel,200,-18.950872138295814,-130.19622968148616,102.00674830762202
0,PFN-BODi,schwefel,0,0.0,0.0,0.0
1,PFN-BODi,schwefel,1,14.37392927363453,-7.344984417731974,42.89482177890138
2,PFN-BODi,schwefel,2,98.88859190125783,16.350135452273072,192.31858938321844
